loss,accuracy,lr
0.854364086318516,0.6875,0.01
0.9263797372451706,0.75,0.01
1.011375323769518,0.6875,0.01
0.553350036383197,0.84375,0.01
1.0472585525249851,0.6875,0.01
0.5777963852405736,0.875,0.01
0.8299497718498338,0.71875,0.01
1.2721611711525422,0.6875,0.01
0.834320732685335,0.75,0.01
1.0346702834260384,0.65625,0.01
0.9564213732837358,0.8125,0.01
0.7074560186997949,0.84375,0.01
0.953495267499604,0.71875,0.01
1.1484092268267063,0.6875,0.01
0.6778793598262224,0.8125,0.01
1.002078324879261,0.75,0.01
0.8808409138733138,0.78125,0.01
0.7314287815321445,0.75,0.01
1.0619069494775422,0.71875,0.01
0.6712859133953637,0.8125,0.01
0.9087868033113377,0.625,0.01
0.5149701950620458,0.875,0.01
0.8629544642389508,0.75,0.01
1.067681873501317,0.59375,0.01
0.8119287431460509,0.78125,0.01
0.9625343849673199,0.8125,0.01
1.4122614539700469,0.53125,0.01
0.4833593864382646,0.84375,0.01
0.8349750913788905,0.71875,0.01
0.9224952557539711,0.8125,0.01
0.6419882686801621,0.90625,0.01
1.2660731466956376,0.65625,0.01
0.4952892167853045,0.90625,0.01
1.024715758581532,0.75,0.01
1.1108036210263998,0.78125,0.01
0.793050962943691,0.8125,0.01
0.9294076106640454,0.75,0.01
0.8954260711210797,0.6875,0.01
1.0439720128350347,0.6875,0.01
0.8974953553460834,0.78125,0.01
0.6806310162396795,0.75,0.01
0.8159251017854026,0.75,0.01
1.296623927179878,0.6875,0.01
0.8925018402517172,0.8125,0.01
0.7787387055770051,0.84375,0.01
0.890286406177039,0.71875,0.01
0.7326417812388565,0.8125,0.01
1.1128649407363826,0.65625,0.01
0.9730668335379373,0.84375,0.01
0.8055903657187881,0.75,0.01
0.6566834422560698,0.875,0.01
0.8241065656649457,0.8125,0.01
0.632454362499282,0.90625,0.01
1.0207397456383451,0.65625,0.01
0.6333922045534948,0.90625,0.01
0.6856377556894595,0.75,0.01
0.5681928496473505,0.875,0.01
0.8114898662197139,0.8125,0.01
1.103908592100943,0.625,0.01
0.9848840333618505,0.71875,0.01
0.7343179246300812,0.875,0.01
0.8612296228710165,0.75,0.01
0.7306125298031196,0.75,0.01
0.8218653000604851,0.8125,0.01
0.8028323876040498,0.875,0.01
0.9669585970667257,0.6875,0.01
0.8898851810447996,0.65625,0.01
0.5713251790822619,0.875,0.01
0.972249370340736,0.78125,0.01
1.01767874194894,0.6875,0.01
1.132930872984019,0.8125,0.01
0.9752281270580601,0.75,0.01
0.6833142209715729,0.8125,0.01
0.880023358230679,0.6875,0.01
0.6610833300166915,0.84375,0.01
1.0525102283373031,0.65625,0.01
0.7610871668097122,0.875,0.01
1.0476193770537214,0.75,0.01
1.1280632371441133,0.65625,0.01
0.8189107618805596,0.75,0.01
1.0327207534045626,0.6875,0.01
0.721139769353264,0.75,0.01
0.46552290952748254,0.90625,0.01
1.0329359009738484,0.78125,0.01
0.5782500940260709,0.875,0.01
0.7559257088767162,0.8125,0.01
0.7662605969561123,0.75,0.01
0.43705815391037295,0.9375,0.01
0.6824738894369986,0.8125,0.01
0.510981537143459,0.90625,0.01
0.805041788086815,0.8125,0.01
0.9489125688448692,0.75,0.01
0.6089127730910697,0.875,0.01
0.7013442314032552,0.875,0.01
1.05914764429342,0.6875,0.01
0.5449819151276046,0.90625,0.01
1.1950284923214165,0.625,0.01
0.807107166867901,0.8125,0.01
0.6198544556486175,0.84375,0.01
0.6498719350900564,0.78125,0.01
0.8477212354466556,0.84375,0.01
0.7596390811308674,0.71875,0.01
0.5802875907281975,0.84375,0.01
0.4644136989794011,0.875,0.01
0.8922674045709155,0.75,0.01
0.7397901051005383,0.8125,0.01
0.6652684039205758,0.8125,0.01
0.9597576111852721,0.71875,0.01
1.2280593191072442,0.6875,0.01
1.1811287202799183,0.6875,0.01
0.7701771677697249,0.8125,0.01
1.3127881225299993,0.65625,0.01
0.682068416555879,0.8125,0.01
0.6817618989911214,0.8125,0.01
0.9117516281803043,0.78125,0.01
0.5895781317294106,0.8125,0.01
0.4977833057067292,0.9375,0.01
0.9146227731747437,0.75,0.01
0.6053977693684318,0.84375,0.01
0.8865331781886555,0.75,0.01
0.9524201629701623,0.6875,0.01
0.8365404422307546,0.8125,0.01
0.9272028135829911,0.75,0.01
1.0487214633043127,0.71875,0.01
1.0689056439648021,0.8125,0.01
0.6781906238402718,0.875,0.01
1.0487654856443163,0.59375,0.01
